invoice_id,invoice_date,customer_id,product_id,warehouse,sales_rep,quantity_cases,case_price,discount_pct,revenue
500287,2025-12-02,44.0,1014,Atlanta DC,Morgan Lee,79,33.87,0.0,2675.73
500288,2025-05-19,32.0,1019,Chicago DC,Taylor Johnson,203,39.05,0.1,7134.43
500289,2025-10-28,437.0,1024,Los Angeles DC,Morgan Lee,26,35.71,0.0,928.46
500290,2025-01-27,106.0,1007,Chicago DC,Casey Davis,426,37.6,0.0,16017.6
500291,2025-03-12,500.0,1033,Phoenix DC,Taylor Johnson,351,39.3,0.0,13794.3
500292,2025-09-01,317.0,1028,Dallas DC,Chris Ramirez,508,34.61,0.0,17581.88
500293,2025-11-27,396.0,1009,Los Angeles DC,Morgan Lee,264,37.5,0.0,9900.0
500294,2025-03-31,160.0,1001,Dallas DC,Alex Martinez,573,35.5,0.0,20341.5
500295,2025-04-06,432.0,1016,Chicago DC,Alex Martinez,303,34.52,0.1,9413.6
500296,2025-10-18,247.0,1009,Chicago DC,Chris Ramirez,104,37.5,0.0,3900.0
500297,2025-10-06,415.0,1027,Dallas DC,Casey Davis,49,35.9,0.0,1759.1
500298,2025-02-27,89.0,1006,Atlanta DC,Chris Ramirez,37,35.16,0.0,1300.92
500299,2025-01-08,417.0,1006,Chicago DC,Morgan Lee,667,35.16,0.0,23451.72
500300,2025-11-24,330.0,1024,Atlanta DC,Ashley Nguyen,189,35.71,0.05,6411.73
500301,2025-12-09,72.0,1013,Dallas DC,Casey Davis,25,34.9,0.0,872.5
500302,2025-01-04,38.0,1008,Dallas DC,Casey Davis,40,36.32,0.0,1452.8
500303,2025-06-18,217.0,1008,Phoenix DC,Alex Martinez,68,36.32,0.0,2469.76
500304,2025-07-04,459.0,1028,Los Angeles DC,Jordan Kim,233,34.61,0.0,8064.13
500305,2025-03-23,389.0,1010,Phoenix DC,Chris Ramirez,338,36.33,0.0,12279.54
500306,2025-11-24,432.0,1004,Chicago DC,Ashley Nguyen,453,34.43,0.1,14037.11
500307,2025-04-23,211.0,1007,Atlanta DC,Taylor Johnson,614,37.6,0.1,20777.76
500308,2025-07-11,469.0,1023,Phoenix DC,Casey Davis,332,38.72,0.0,12855.04
500309,2025-12-07,78.0,1019,Dallas DC,Jordan Kim,68,39.05,0.05,2522.63
500310,2025-09-28,96.0,1014,Los Angeles DC,Jordan Kim,369,33.87,0.0,12498.03
500311,2025-09-16,34.0,1019,Phoenix DC,Taylor Johnson,23,39.05,0.0,898.15
500312,2025-09-24,248.0,1010,Dallas DC,Casey Davis,184,36.33,0.0,6684.72
500313,2025-08-17,389.0,1017,Atlanta DC,Taylor Johnson,146,39.71,0.05,5507.78
500314,2025-08-22,480.0,1013,Phoenix DC,Casey Davis,562,34.9,0.0,19613.8
500315,2025-01-12,420.0,1010,Los Angeles DC,Morgan Lee,644,36.33,0.0,23396.52
500316,2025-01-24,33.0,1002,Los Angeles DC,Alex Martinez,57,31.22,0.0,1779.54
500317,2025-01-17,304.0,1015,Dallas DC,Taylor Johnson,135,35.03,0.0,4729.05
500318,2025-11-27,326.0,1027,Chicago DC,Ryan Thompson,492,35.9,0.1,15896.52
500319,2025-07-12,68.0,1012,Phoenix DC,Taylor Johnson,48,33.96,0.0,1630.08
500320,2025-03-02,141.0,1011,Phoenix DC,Ryan Thompson,634,36.49,0.0,23134.66
500321,2025-04-25,189.0,1004,Los Angeles DC,Chris Ramirez,570,34.43,0.05,18643.84
500322,2025-10-06,372.0,1031,Atlanta DC,Morgan Lee,49,37.0,0.0,1813.0
500323,2025-06-27,277.0,1015,Dallas DC,Jordan Kim,426,35.03,0.0,14922.78
500324,2025-08-03,451.0,1029,Los Angeles DC,Morgan Lee,22,39.43,0.0,867.46
500325,2025-02-21,180.0,1002,Atlanta DC,Alex Martinez,205,31.22,0.0,6400.1
500326,2025-07-25,462.0,1002,Phoenix DC,Morgan Lee,225,31.22,0.0,7024.5
500327,2025-03-13,412.0,1002,Chicago DC,Morgan Lee,68,31.22,0.0,2122.96
500328,2025-06-13,472.0,1020,Chicago DC,Morgan Lee,474,39.42,0.0,18685.08
500329,2025-12-05,270.0,1004,Atlanta DC,Chris Ramirez,254,34.43,0.0,8745.22
500330,2025-10-13,56.0,1002,Dallas DC,Ryan Thompson,440,31.22,0.1,12363.12
500331,2025-01-25,414.0,1016,Atlanta DC,Ashley Nguyen,584,34.52,0.1,18143.71
500332,2025-07-29,477.0,1013,Atlanta DC,Taylor Johnson,456,34.9,0.0,15914.4
500333,2025-08-31,88.0,1019,Dallas DC,Chris Ramirez,686,39.05,0.0,26788.3
500334,2025-08-26,396.0,1004,Phoenix DC,Ryan Thompson,462,34.43,0.1,14315.99
500335,2025-10-13,132.0,1013,Atlanta DC,Morgan Lee,795,34.9,0.0,27745.5
500336,2025-06-19,312.0,1006,Atlanta DC,Ashley Nguyen,36,35.16,0.0,1265.76
500337,2025-04-08,450.0,1018,Atlanta DC,Alex Martinez,147,36.93,0.0,5428.71
500338,2025-04-07,310.0,1002,Phoenix DC,Morgan Lee,747,31.22,0.05,22155.27
500339,2025-06-20,207.0,1006,Los Angeles DC,Morgan Lee,345,35.16,0.0,12130.2
500340,2025-09-03,335.0,1004,Phoenix DC,Morgan Lee,197,34.43,0.1,6104.44
500341,2025-10-10,94.0,1007,Chicago DC,Ryan Thompson,303,37.6,0.0,11392.8
500342,2025-11-29,277.0,1018,Chicago DC,Ashley Nguyen,538,36.93,0.0,19868.34
500343,2025-08-27,41.0,1016,Atlanta DC,Ashley Nguyen,52,34.52,0.0,1795.04
500344,2025-06-10,163.0,1012,Phoenix DC,Morgan Lee,204,33.96,0.0,6927.84
500345,2025-01-09,480.0,1004,Phoenix DC,Ryan Thompson,679,34.43,0.0,23377.97
500346,2025-04-11,474.0,1004,Atlanta DC,Morgan Lee,38,34.43,0.0,1308.34
500347,2025-12-02,333.0,1019,Chicago DC,Chris Ramirez,555,39.05,0.1,19505.48
500348,2025-11-25,416.0,1016,Atlanta DC,Taylor Johnson,490,34.52,0.0,16914.8
500349,2025-03-28,481.0,1011,Phoenix DC,Casey Davis,675,36.49,0.0,24630.75
500350,2025-11-25,343.0,1019,Phoenix DC,Alex Martinez,31,39.05,0.1,1089.49
500351,2025-12-09,121.0,1002,Los Angeles DC,Ryan Thompson,729,31.22,0.0,22759.38
500352,2025-04-29,342.0,1026,Dallas DC,Alex Martinez,370,-30.88,0.0,-11425.6
500353,2025-08-22,196.0,1016,Phoenix DC,Casey Davis,411,34.52,0.0,14187.72
500354,2025-01-09,364.0,1016,Phoenix DC,Ryan Thompson,637,34.52,0.0,21989.24
500355,2025-09-29,374.0,1001,Phoenix DC,Chris Ramirez,106,35.5,0.0,3763.0
500356,2025-12-24,470.0,1016,Dallas DC,Jordan Kim,108,34.52,0.0,3728.16
500357,2025-09-26,334.0,1003,Dallas DC,Chris Ramirez,770,33.6,0.0,25872.0
500358,2025-05-17,443.0,1011,Los Angeles DC,Ashley Nguyen,72,36.49,0.05,2495.92
500359,2025-10-17,344.0,1015,Dallas DC,Chris Ramirez,45,35.03,0.0,1576.35
500360,2025-12-01,355.0,1003,Los Angeles DC,Jordan Kim,650,33.6,0.15,18564.0
500361,2025-07-13,269.0,1012,Los Angeles DC,Alex Martinez,507,33.96,0.0,17217.72
500362,2025-02-12,13.0,1005,Atlanta DC,Ashley Nguyen,64,36.69,0.0,2348.16
500363,2025-09-28,186.0,1003,Dallas DC,Morgan Lee,589,33.6,0.1,17811.36
500364,2025-09-01,414.0,1020,Los Angeles DC,Chris Ramirez,761,39.42,0.0,29998.62
500365,2025-12-03,387.0,1020,Chicago DC,Alex Martinez,378,39.76,0.0,15029.28
500366,2025-10-28,241.0,1006,Atlanta DC,Jordan Kim,792,35.16,0.0,27846.72
500367,2025-10-16,410.0,1005,Atlanta DC,Ashley Nguyen,253,36.69,0.0,9282.57
500368,2025-12-19,434.0,1004,Phoenix DC,Ashley Nguyen,44,34.43,0.0,1514.92
500369,2025-08-12,197.0,1003,Los Angeles DC,Ashley Nguyen,127,33.6,0.0,4267.2
500370,2025-11-01,357.0,1024,Chicago DC,Alex Martinez,409,35.71,0.0,14605.39
500371,2025-08-19,122.0,1008,Chicago DC,Ryan Thompson,60,36.32,0.0,2179.2
500372,2025-12-15,42.0,1006,Atlanta DC,Jordan Kim,321,35.16,0.0,11286.36
500373,2025-06-01,32.0,1024,Los Angeles DC,Jordan Kim,495,35.71,0.05,16792.63
500374,2025-07-14,355.0,1004,Dallas DC,Ryan Thompson,437,34.43,0.0,15045.91
500375,2025-02-24,105.0,1011,Chicago DC,Casey Davis,40,36.49,0.0,1459.6
500376,2025-02-22,217.0,1008,Dallas DC,Ryan Thompson,43,36.32,0.0,1561.76
500377,2025-10-12,445.0,1020,Los Angeles DC,Alex Martinez,48,39.76,0.0,1908.48
500378,2025-10-11,20.0,1011,Phoenix DC,Ashley Nguyen,345,36.49,0.0,12589.05
500379,2025-01-07,496.0,1012,Atlanta DC,Jordan Kim,75,33.96,0.0,2547.0
500380,2025-05-05,141.0,1020,Dallas DC,Ryan Thompson,671,39.76,0.0,26678.96
500381,2025-05-18,68.0,1004,Atlanta DC,Taylor Johnson,30,34.43,0.0,1032.9
500382,2025-08-11,320.0,1005,Chicago DC,Casey Davis,132,36.69,0.0,4843.08
500383,2025-07-04,300.0,1002,Dallas DC,Casey Davis,70,31.22,0.0,2185.4
500384,2025-04-11,450.0,1024,Dallas DC,Chris Ramirez,404,35.71,0.0,14426.84
500385,2025-06-20,124.0,1013,Atlanta DC,Ashley Nguyen,103,34.9,0.05,3414.96
500386,2025-08-09,186.0,1011,Phoenix DC,Taylor Johnson,525,36.49,0.05,18199.39
500387,2025-11-05,298.0,1010,Dallas DC,Casey Davis,453,36.33,0.1,14811.74
500388,2025-07-23,273.0,1005,Chicago DC,Casey Davis,40,36.69,0.1,1320.84
500389,2025-05-05,342.0,1020,Chicago DC,Ryan Thompson,795,39.42,0.0,31338.9
500390,2025-10-16,419.0,1003,Phoenix DC,Taylor Johnson,43,33.6,0.0,1444.8
500391,2025-01-14,105.0,1019,Atlanta DC,Morgan Lee,63,39.05,0.1,2214.13
500392,2025-12-21,12.0,1009,Atlanta DC,Casey Davis,524,37.5,0.0,19650.0
500393,2025-06-05,354.0,1026,Dallas DC,Ryan Thompson,28,-30.88,0.0,-864.64
500394,2025-08-18,230.0,1002,Atlanta DC,Ryan Thompson,293,31.22,0.15,7775.34
500395,2025-12-21,14.0,1016,Los Angeles DC,Ashley Nguyen,373,34.52,0.0,12875.96
500396,2025-11-01,379.0,1018,Los Angeles DC,Jordan Kim,659,36.93,0.0,24336.87
500397,2025-12-03,331.0,1008,Dallas DC,Alex Martinez,693,36.32,0.0,25169.76
500398,2025-12-13,67.0,1027,Chicago DC,Ryan Thompson,388,35.9,0.0,13929.2
500399,2025-02-20,331.0,1001,Phoenix DC,Morgan Lee,354,35.5,0.0,12567.0
500400,2025-07-20,349.0,1012,Phoenix DC,Taylor Johnson,48,33.96,0.0,1630.08
500401,2025-09-05,82.0,1001,Atlanta DC,Jordan Kim,476,35.5,0.0,16898.0
500402,2025-06-28,41.0,1004,Atlanta DC,Morgan Lee,27,34.43,0.0,929.61
500403,2025-06-28,299.0,1016,Atlanta DC,Casey Davis,53,34.52,0.0,1829.56
500404,2025-06-03,114.0,1002,Los Angeles DC,Alex Martinez,263,31.22,0.0,8210.86
500405,2025-11-28,12.0,1011,Dallas DC,Morgan Lee,734,36.49,0.0,26783.66
500406,2025-10-10,344.0,1005,Phoenix DC,Ryan Thompson,53,36.69,0.0,1944.57
500407,2025-07-27,382.0,1007,Dallas DC,Ryan Thompson,336,37.6,0.0,12633.6
500408,2025-11-11,367.0,1001,Atlanta DC,Ryan Thompson,45,35.5,0.05,1517.62
500409,2025-12-27,116.0,1001,Chicago DC,Jordan Kim,499,35.5,0.0,17714.5
500410,2025-10-02,335.0,1003,Chicago DC,Morgan Lee,395,33.6,0.0,13272.0
500411,2025-05-15,277.0,1003,Atlanta DC,Ashley Nguyen,534,33.6,0.0,17942.4
500412,2025-11-09,126.0,1012,Los Angeles DC,Ashley Nguyen,605,33.96,0.0,20545.8
500413,2025-11-13,238.0,1015,Chicago DC,Jordan Kim,280,35.03,0.0,9808.4
500414,2025-06-10,169.0,1004,Chicago DC,Jordan Kim,444,34.43,0.0,15286.92
500415,2025-12-22,95.0,1012,Atlanta DC,Ryan Thompson,31,33.96,0.0,1052.76
500416,2025-10-22,162.0,1004,Dallas DC,Casey Davis,605,34.43,0.0,20830.15
500417,2025-12-22,68.0,1019,Dallas DC,Taylor Johnson,60,39.05,0.1,2108.7
500418,2025-03-13,450.0,1009,Atlanta DC,Alex Martinez,350,37.5,0.0,13125.0
500419,2025-09-06,215.0,1001,Atlanta DC,Casey Davis,283,35.5,0.0,10046.5
500420,2025-09-09,35.0,1034,Atlanta DC,Casey Davis,46,38.89,0.0,1788.94
500421,2025-10-17,180.0,1003,Dallas DC,Chris Ramirez,185,33.6,0.0,6216.0
500422,2025-04-26,202.0,1009,Dallas DC,Casey Davis,116,37.5,0.0,4350.0
500423,2025-10-09,119.0,1016,Phoenix DC,Jordan Kim,589,34.52,0.0,20332.28
500424,2025-07-07,171.0,1019,Los Angeles DC,Casey Davis,37,39.05,0.0,1444.85
500425,2025-08-06,125.0,1007,Dallas DC,Chris Ramirez,379,37.6,0.0,14250.4
500426,2025-08-19,217.0,1001,Los Angeles DC,Casey Davis,75,35.5,0.0,2662.5
500427,2025-05-02,312.0,1004,Phoenix DC,Ashley Nguyen,75,34.43,0.0,2582.25
500428,2025-11-20,483.0,1023,Phoenix DC,Taylor Johnson,463,38.72,0.0,17927.36
500429,2025-01-31,371.0,1006,Phoenix DC,Chris Ramirez,205,35.16,0.0,7207.8
500430,2025-03-28,376.0,1019,Chicago DC,Chris Ramirez,605,39.05,0.0,23625.25
500431,2025-09-21,79.0,1008,Los Angeles DC,Taylor Johnson,393,36.32,0.15,12132.7
500432,2025-01-31,484.0,1013,Dallas DC,Taylor Johnson,792,34.9,0.15,23494.68
500433,2025-12-31,178.0,1004,Dallas DC,Ryan Thompson,427,34.43,0.0,14701.61
500434,2025-10-23,25.0,1004,Atlanta DC,Ryan Thompson,550,34.43,0.0,18936.5
500435,2025-11-21,52.0,1002,Los Angeles DC,Ryan Thompson,331,31.22,0.05,9817.13
500436,2025-12-22,466.0,1009,Chicago DC,Casey Davis,563,37.5,0.1,19001.25
500437,2025-10-25,322.0,1010,Los Angeles DC,Casey Davis,349,36.33,0.0,12679.17
500438,2025-12-24,78.0,1030,Los Angeles DC,Ryan Thompson,60,38.59,0.0,2315.4
500439,2025-04-19,30.0,1014,Chicago DC,Chris Ramirez,33,33.87,0.0,1117.71
500440,2025-10-23,150.0,1019,Atlanta DC,Ashley Nguyen,41,39.05,0.0,1601.05
500441,2025-01-25,429.0,1033,Atlanta DC,Alex Martinez,757,39.3,0.0,29750.1
500442,2025-08-14,403.0,1005,Atlanta DC,Morgan Lee,363,36.69,0.0,13318.47
500443,2025-11-29,253.0,1004,Chicago DC,Jordan Kim,64,34.43,0.0,2203.52
500444,2025-05-09,183.0,1011,Dallas DC,Alex Martinez,435,36.49,0.0,15873.15
500445,2025-06-06,234.0,1025,Dallas DC,Ryan Thompson,302,31.86,0.0,9621.72
500446,2025-12-27,33.0,1003,Dallas DC,Casey Davis,61,33.6,0.0,2049.6
500447,2025-10-31,356.0,1004,Atlanta DC,Alex Martinez,24,34.43,0.0,826.32
500448,2025-03-03,399.0,1011,Atlanta DC,Taylor Johnson,104,36.49,0.15,3225.72
500449,2025-04-28,68.0,1002,Los Angeles DC,Jordan Kim,50,31.22,0.0,1561.0
500450,2025-06-03,249.0,1012,Dallas DC,Taylor Johnson,260,33.96,0.0,8829.6
500451,2025-10-16,324.0,1018,Dallas DC,Casey Davis,135,36.93,0.0,4985.55
500452,2025-11-18,85.0,1006,Atlanta DC,Casey Davis,479,35.16,0.0,16841.64
500453,2025-02-21,275.0,1003,Los Angeles DC,Ryan Thompson,211,33.6,0.0,7089.6
500454,2025-06-11,330.0,1014,Dallas DC,Chris Ramirez,279,33.87,0.05,8977.24
500455,2025-05-08,32.0,1003,Phoenix DC,Chris Ramirez,430,33.6,0.0,14448.0
500456,2025-12-04,482.0,1001,Dallas DC,Morgan Lee,69,35.5,0.05,2327.03
500457,2025-06-01,333.0,1013,Dallas DC,Casey Davis,682,34.9,0.0,23801.8
500458,2025-05-04,483.0,1003,Phoenix DC,Jordan Kim,297,33.6,0.0,9979.2
500459,2025-07-04,125.0,1001,Dallas DC,Ryan Thompson,370,35.5,0.1,11821.5
500460,2025-07-07,192.0,1014,Dallas DC,Casey Davis,391,33.87,0.0,13243.17
500461,2025-01-09,258.0,1002,Los Angeles DC,Chris Ramirez,788,31.22,0.0,24601.36
500462,2025-01-31,102.0,1002,Atlanta DC,Chris Ramirez,210,31.22,0.1,5900.58
500463,2025-08-01,411.0,1016,Atlanta DC,Jordan Kim,421,34.52,0.0,14532.92
500464,2025-10-03,355.0,1018,Chicago DC,Jordan Kim,627,36.93,0.0,23155.11
500465,2025-09-19,160.0,1003,Dallas DC,Ashley Nguyen,458,33.6,0.1,13849.92
500466,2025-11-21,404.0,1022,Los Angeles DC,Chris Ramirez,45,36.7,0.05,1568.93
500467,2025-05-03,194.0,1014,Los Angeles DC,Ryan Thompson,457,33.87,0.0,15478.59
500468,2025-11-10,39.0,1015,Chicago DC,Taylor Johnson,159,35.03,0.0,5569.77
500469,2025-12-29,434.0,1001,Los Angeles DC,Taylor Johnson,27,35.5,0.0,958.5
500470,2025-09-25,216.0,1011,Chicago DC,Taylor Johnson,354,36.49,0.0,12917.46
500471,2025-05-18,125.0,1004,Los Angeles DC,Alex Martinez,290,34.43,0.0,9984.7
500472,2025-05-20,428.0,1014,Chicago DC,Jordan Kim,471,33.87,0.0,15952.77
500473,2025-09-19,258.0,1015,Atlanta DC,Taylor Johnson,554,35.03,0.0,19406.62
500474,2025-05-11,128.0,1005,Phoenix DC,Jordan Kim,288,36.69,0.05,10038.38
500475,2025-01-02,365.0,1017,Los Angeles DC,Morgan Lee,216,39.71,0.0,8577.36
500476,2025-07-06,65.0,1015,Dallas DC,Taylor Johnson,123,35.03,0.0,4308.69
500477,2025-12-02,370.0,1020,Chicago DC,Morgan Lee,118,39.76,0.0,4691.68
500478,2025-05-19,448.0,1010,Phoenix DC,Ashley Nguyen,313,36.33,0.05,10802.73
500479,2025-12-11,381.0,1016,Dallas DC,Morgan Lee,161,34.52,0.1,5001.95
500480,2025-07-25,76.0,1002,Atlanta DC,Chris Ramirez,364,31.22,0.0,11364.08
500481,2025-06-17,248.0,1010,Atlanta DC,Alex Martinez,496,36.33,0.0,18019.68
500482,2025-05-30,476.0,1006,Chicago DC,Morgan Lee,43,35.16,0.0,1511.88
500483,2025-10-30,225.0,1012,Dallas DC,Morgan Lee,337,33.96,0.1,10300.07
500484,2025-07-29,312.0,1001,Phoenix DC,Ashley Nguyen,29,35.5,0.0,1029.5
500485,2025-06-21,136.0,1001,Atlanta DC,Chris Ramirez,625,35.5,0.0,22187.5
500486,2025-09-29,233.0,1006,Atlanta DC,Casey Davis,353,35.16,0.15,10549.76
500487,2025-12-31,16.0,1004,Los Angeles DC,Morgan Lee,130,34.43,0.0,4475.9
500488,2025-07-31,478.0,1017,Chicago DC,Casey Davis,77,39.71,0.0,3057.67
500489,2025-10-25,40.0,1003,Dallas DC,Ryan Thompson,482,33.6,0.0,16195.2
500490,2025-10-18,482.0,1022,Dallas DC,Morgan Lee,24,36.7,0.0,880.8
500491,2025-06-11,231.0,1008,Atlanta DC,Ashley Nguyen,38,36.32,0.1,1242.14
500492,2025-05-20,115.0,1015,Dallas DC,Taylor Johnson,262,35.03,0.0,9177.86
500493,2025-02-25,334.0,1022,Dallas DC,Casey Davis,699,36.7,0.0,25653.3
500494,2025-07-28,361.0,1010,Chicago DC,Morgan Lee,538,36.33,0.0,19545.54
500495,2025-08-26,346.0,1010,Los Angeles DC,Jordan Kim,331,36.33,0.0,12025.23
500496,2025-06-05,394.0,1034,Phoenix DC,Alex Martinez,30,38.89,0.05,1108.37
500497,2025-03-17,12.0,1010,Dallas DC,Ashley Nguyen,410,36.33,0.0,14895.3
500498,2025-01-26,342.0,1017,Chicago DC,Taylor Johnson,502,39.71,0.0,19934.42
500499,2025-08-20,191.0,1013,Phoenix DC,Morgan Lee,315,34.9,0.0,10993.5
500500,2025-02-22,498.0,1015,Dallas DC,Jordan Kim,26,35.03,0.05,865.24
500501,2025-04-24,,1002,Atlanta DC,Ashley Nguyen,306,31.22,0.0,9553.32
500502,2025-11-27,150.0,1026,Phoenix DC,Chris Ramirez,63,-30.88,0.0,-1945.44
500503,2025-01-12,271.0,1002,Dallas DC,Casey Davis,78,31.22,0.15,2069.89
500504,2025-02-17,206.0,1004,Chicago DC,Jordan Kim,71,34.43,0.1,2200.08
500505,2025-01-26,186.0,1015,Phoenix DC,Ryan Thompson,321,35.03,0.0,11244.63
500506,2025-09-12,483.0,1013,Atlanta DC,Taylor Johnson,470,34.9,0.0,16403.0
500507,2025-04-06,90.0,1006,Atlanta DC,Taylor Johnson,42,35.16,0.0,1476.72
500508,2025-11-14,40.0,1024,Chicago DC,Casey Davis,117,35.71,0.0,4178.07
500509,2025-09-03,278.0,1019,Chicago DC,Ryan Thompson,510,39.05,0.0,19915.5
500510,2025-04-13,29.0,1013,Phoenix DC,Morgan Lee,370,34.9,0.0,12913.0
500511,2025-01-10,171.0,1019,Chicago DC,Casey Davis,60,39.05,0.15,1991.55
500512,2025-06-26,12.0,1016,Phoenix DC,Ashley Nguyen,578,34.52,0.1,17957.3
500513,2025-04-03,54.0,1008,Phoenix DC,Morgan Lee,44,36.32,0.0,1598.08
500514,2025-01-30,163.0,1009,Atlanta DC,Ashley Nguyen,115,37.5,0.05,4096.88
500515,2025-04-30,487.0,1022,Los Angeles DC,Morgan Lee,492,36.7,0.1,16250.76
500516,2025-05-17,399.0,1007,Los Angeles DC,Morgan Lee,436,37.6,0.0,16393.6
500517,2025-07-01,325.0,1012,Dallas DC,Taylor Johnson,594,33.96,0.1,18155.02
500518,2025-06-12,218.0,1022,Chicago DC,Alex Martinez,221,36.7,0.05,7705.16
500519,2025-10-18,233.0,1011,Phoenix DC,Morgan Lee,660,36.49,0.0,24083.4
500520,2025-10-05,33.0,1016,Atlanta DC,Alex Martinez,73,34.52,0.0,2519.96
500521,2025-04-30,271.0,1002,Los Angeles DC,Casey Davis,25,31.22,0.0,780.5
500522,2025-11-11,439.0,1010,Dallas DC,Ashley Nguyen,100,36.33,0.0,3633.0
500523,2025-06-15,446.0,1005,Dallas DC,Taylor Johnson,667,36.69,0.0,24472.23
500524,2025-09-27,411.0,1003,Los Angeles DC,Ashley Nguyen,496,33.6,0.05,15832.32
500525,2025-07-22,466.0,1029,Chicago DC,Chris Ramirez,660,39.43,0.0,26023.8
500526,2025-03-22,1.0,1004,Atlanta DC,Casey Davis,465,34.43,0.0,16009.95
500527,2025-03-31,322.0,1010,Phoenix DC,Ashley Nguyen,432,36.33,0.0,15694.56
500528,2025-10-29,443.0,1030,Atlanta DC,Chris Ramirez,34,38.59,0.05,1246.46
500529,2025-03-07,225.0,1009,Los Angeles DC,Ryan Thompson,475,37.5,0.0,17812.5
500530,2025-01-17,102.0,1020,Chicago DC,Morgan Lee,494,39.42,0.0,19473.48
500531,2025-02-23,212.0,1020,Dallas DC,Ashley Nguyen,627,39.76,0.1,22436.57
500532,2025-05-02,97.0,1002,Chicago DC,Taylor Johnson,481,31.22,0.0,15016.82
500533,2025-12-29,30.0,1003,Chicago DC,Casey Davis,60,33.6,0.0,2016.0
500534,2025-04-18,274.0,1008,Los Angeles DC,Ashley Nguyen,305,36.32,0.0,11077.6
500535,2025-01-01,114.0,1003,Atlanta DC,Ryan Thompson,231,33.6,0.0,7761.6
500536,2025-09-10,449.0,1013,Chicago DC,Ryan Thompson,185,34.9,0.05,6133.67
500537,2025-10-23,187.0,1016,Dallas DC,Taylor Johnson,151,34.52,0.0,5212.52
500538,2025-01-18,266.0,1002,Chicago DC,Chris Ramirez,331,31.22,0.0,10333.82
500539,2025-06-25,129.0,1002,Atlanta DC,Taylor Johnson,153,31.22,0.0,4776.66
500540,2025-10-08,468.0,1002,Los Angeles DC,Ashley Nguyen,66,31.22,0.1,1854.47
500541,2025-09-05,119.0,1024,Atlanta DC,Taylor Johnson,604,35.71,0.0,21568.84
500542,2025-03-22,498.0,1014,Chicago DC,Morgan Lee,58,33.87,0.0,1964.46
500543,2025-12-23,87.0,1013,Phoenix DC,Chris Ramirez,197,34.9,0.0,6875.3
500544,2025-06-02,40.0,1009,Los Angeles DC,Ryan Thompson,438,37.5,0.0,16425.0
500545,2025-09-09,266.0,1019,Chicago DC,Alex Martinez,392,39.05,0.0,15307.6
500546,2025-05-31,193.0,1003,Phoenix DC,Casey Davis,318,33.6,0.05,10150.56
500547,2025-01-14,303.0,1003,Chicago DC,Jordan Kim,402,33.6,0.0,13507.2
500548,2025-06-07,46.0,1003,Atlanta DC,Casey Davis,50,33.6,0.05,1596.0
500549,2025-05-16,367.0,1029,Phoenix DC,Ryan Thompson,77,39.43,0.0,3036.11
500550,2025-07-15,101.0,1012,Atlanta DC,Alex Martinez,31,33.96,0.0,1052.76
500551,2025-08-27,261.0,1014,Chicago DC,Alex Martinez,234,33.87,0.0,7925.58
500552,2025-02-19,118.0,1030,Chicago DC,Ryan Thompson,29,38.59,0.0,1119.11
500553,2025-04-27,309.0,1022,Atlanta DC,Ryan Thompson,797,36.7,0.0,29249.9
500554,2025-09-01,477.0,1034,Dallas DC,Casey Davis,374,38.89,0.0,14544.86
500555,2025-07-22,326.0,1003,Los Angeles DC,Taylor Johnson,253,33.6,0.1,7650.72
500556,2025-03-30,167.0,1014,Dallas DC,Morgan Lee,361,33.87,0.1,11004.36
500557,2025-03-06,274.0,1006,Los Angeles DC,Ryan Thompson,713,35.16,0.0,25069.08
500558,2025-03-17,348.0,1025,Chicago DC,Ashley Nguyen,203,31.86,0.05,6144.2
500559,2025-02-14,50.0,1002,Atlanta DC,Ashley Nguyen,472,31.22,0.0,14735.84
500560,2025-09-24,271.0,1009,Los Angeles DC,Ryan Thompson,74,37.5,0.0,2775.0
500561,2025-03-18,349.0,1013,Phoenix DC,Jordan Kim,27,34.9,0.0,942.3
500562,2025-10-16,200.0,1003,Chicago DC,Ashley Nguyen,773,33.6,0.05,24674.16
500563,2025-07-16,115.0,1008,Phoenix DC,Casey Davis,310,36.32,0.0,11259.2
500564,2025-05-22,284.0,1005,Phoenix DC,Ryan Thompson,119,36.69,0.0,4366.11
500565,2025-06-19,422.0,1013,Los Angeles DC,Casey Davis,119,34.9,0.0,4153.1
500566,2025-01-11,129.0,1012,Chicago DC,Chris Ramirez,237,33.96,0.0,8048.52
500567,2025-12-23,226.0,1016,Dallas DC,Taylor Johnson,443,34.52,0.0,15292.36
500568,2025-06-14,496.0,1014,Atlanta DC,Jordan Kim,39,33.87,0.0,1320.93
500569,2025-04-19,113.0,1014,Atlanta DC,Casey Davis,32,33.87,0.1,975.46
500570,2025-07-11,190.0,1017,Phoenix DC,Taylor Johnson,488,39.71,0.05,18409.56
500571,2025-12-30,389.0,1010,Dallas DC,Alex Martinez,133,36.33,0.0,4831.89
500572,2025-04-13,472.0,1006,Dallas DC,Alex Martinez,188,35.16,0.05,6279.58
500573,2025-07-04,99.0,1002,Chicago DC,Ashley Nguyen,49,31.22,0.0,1529.78
500574,2025-07-23,207.0,1016,Los Angeles DC,Alex Martinez,337,34.52,0.0,11633.24
500575,2025-09-08,37.0,1012,Dallas DC,Casey Davis,223,33.96,0.0,7573.08
