invoice_id,invoice_date,customer_id,product_id,warehouse,sales_rep,quantity_cases,discount_pct,revenue,case_price
500299,2025-01-08,417,1006,Chicago DC,Morgan Lee,667,0.0,23451.72,35.16
500300,2025-11-24,330,1024,Atlanta DC,Ashley Nguyen,189,0.05,6411.73,35.71
500301,2025-12-09,72,1013,Dallas DC,Casey Davis,25,0.0,872.5,34.9
500302,2025-01-04,38,1008,Dallas DC,Casey Davis,40,0.0,1452.8,36.32
500303,2025-06-18,217,1008,Phoenix DC,Alex Martinez,68,0.0,2469.76,36.32
500304,2025-07-04,459,1028,Los Angeles DC,Jordan Kim,233,0.0,8064.13,34.61
500305,2025-03-23,389,1010,Phoenix DC,Chris Ramirez,338,0.0,12279.54,36.33
500306,2025-11-24,432,1004,Chicago DC,Ashley Nguyen,453,0.1,14037.11,34.43
500307,2025-04-23,211,1007,Atlanta DC,Taylor Johnson,614,0.1,20777.76,37.6
500308,2025-07-11,469,1023,Phoenix DC,Casey Davis,332,0.0,12855.04,38.72
500309,2025-12-07,78,1019,Dallas DC,Jordan Kim,68,0.05,2522.63,39.05
500310,2025-09-28,96,1014,Los Angeles DC,Jordan Kim,369,0.0,12498.03,33.87
500311,2025-09-16,34,1019,Phoenix DC,Taylor Johnson,23,0.0,898.15,39.05
500312,2025-09-24,248,1010,Dallas DC,Casey Davis,184,0.0,6684.72,36.33
500313,2025-08-17,389,1017,Atlanta DC,Taylor Johnson,146,0.05,5507.78,39.71
500314,2025-08-22,480,1013,Phoenix DC,Casey Davis,562,0.0,19613.8,34.9
500315,2025-01-12,420,1010,Los Angeles DC,Morgan Lee,644,0.0,23396.52,36.33
500316,2025-01-24,33,1002,Los Angeles DC,Alex Martinez,57,0.0,1779.54,31.22
500317,2025-01-17,304,1015,Dallas DC,Taylor Johnson,135,0.0,4729.05,35.03
500318,2025-11-27,326,1027,Chicago DC,Ryan Thompson,492,0.1,15896.52,35.9
500319,2025-07-12,68,1012,Phoenix DC,Taylor Johnson,48,0.0,1630.08,33.96
500320,2025-03-02,141,1011,Phoenix DC,Ryan Thompson,634,0.0,23134.66,36.49
500321,2025-04-25,189,1004,Los Angeles DC,Chris Ramirez,570,0.05,18643.84,34.43
500322,2025-10-06,372,1031,Atlanta DC,Morgan Lee,49,0.0,1813.0,37.0
500323,2025-06-27,277,1015,Dallas DC,Jordan Kim,426,0.0,14922.78,35.03
500324,2025-08-03,451,1029,Los Angeles DC,Morgan Lee,22,0.0,867.46,39.43
500325,2025-02-21,180,1002,Atlanta DC,Alex Martinez,205,0.0,6400.1,31.22
500326,2025-07-25,462,1002,Phoenix DC,Morgan Lee,225,0.0,7024.5,31.22
500327,2025-03-13,412,1002,Chicago DC,Morgan Lee,68,0.0,2122.96,31.22
500328,2025-06-13,472,1020,Chicago DC,Morgan Lee,474,0.0,18846.239999999998,39.76
500329,2025-12-05,270,1004,Atlanta DC,Chris Ramirez,254,0.0,8745.22,34.43
500330,2025-10-13,56,1002,Dallas DC,Ryan Thompson,440,0.1,12363.12,31.22
500331,2025-01-25,414,1016,Atlanta DC,Ashley Nguyen,584,0.1,18143.71,34.52
500332,2025-07-29,477,1013,Atlanta DC,Taylor Johnson,456,0.0,15914.4,34.9
500333,2025-08-31,88,1019,Dallas DC,Chris Ramirez,686,0.0,26788.3,39.05
500334,2025-08-26,396,1004,Phoenix DC,Ryan Thompson,462,0.1,14315.99,34.43
500335,2025-10-13,132,1013,Atlanta DC,Morgan Lee,795,0.0,27745.5,34.9
500336,2025-06-19,312,1006,Atlanta DC,Ashley Nguyen,36,0.0,1265.76,35.16
500337,2025-04-08,450,1018,Atlanta DC,Alex Martinez,147,0.0,5428.71,36.93
500338,2025-04-07,310,1002,Phoenix DC,Morgan Lee,747,0.05,22155.27,31.22
500339,2025-06-20,207,1006,Los Angeles DC,Morgan Lee,345,0.0,12130.2,35.16
500340,2025-09-03,335,1004,Phoenix DC,Morgan Lee,197,0.1,6104.44,34.43
500341,2025-10-10,94,1007,Chicago DC,Ryan Thompson,303,0.0,11392.8,37.6
500342,2025-11-29,277,1018,Chicago DC,Ashley Nguyen,538,0.0,19868.34,36.93
500343,2025-08-27,41,1016,Atlanta DC,Ashley Nguyen,52,0.0,1795.04,34.52
500344,2025-06-10,163,1012,Phoenix DC,Morgan Lee,204,0.0,6927.84,33.96
500345,2025-01-09,480,1004,Phoenix DC,Ryan Thompson,679,0.0,23377.97,34.43
500346,2025-04-11,474,1004,Atlanta DC,Morgan Lee,38,0.0,1308.34,34.43
500347,2025-12-02,333,1019,Chicago DC,Chris Ramirez,555,0.1,19505.48,39.05
500348,2025-11-25,416,1016,Atlanta DC,Taylor Johnson,490,0.0,16914.8,34.52
500349,2025-03-28,481,1011,Phoenix DC,Casey Davis,675,0.0,24630.75,36.49
500350,2025-11-25,343,1019,Phoenix DC,Alex Martinez,31,0.1,1089.49,39.05
500351,2025-12-09,121,1002,Los Angeles DC,Ryan Thompson,729,0.0,22759.38,31.22
500352,2025-04-29,342,1026,Dallas DC,Alex Martinez,370,0.0,13471.699999999999,36.41
500353,2025-08-22,196,1016,Phoenix DC,Casey Davis,411,0.0,14187.72,34.52
500354,2025-01-09,364,1016,Phoenix DC,Ryan Thompson,637,0.0,21989.24,34.52
500355,2025-09-29,374,1001,Phoenix DC,Chris Ramirez,106,0.0,3763.0,35.5
500356,2025-12-24,470,1016,Dallas DC,Jordan Kim,108,0.0,3728.16,34.52
500357,2025-09-26,334,1003,Dallas DC,Chris Ramirez,770,0.0,25872.0,33.6
500358,2025-05-17,443,1011,Los Angeles DC,Ashley Nguyen,72,0.05,2495.92,36.49
500359,2025-10-17,344,1015,Dallas DC,Chris Ramirez,45,0.0,1576.35,35.03
500360,2025-12-01,355,1003,Los Angeles DC,Jordan Kim,650,0.15,18564.0,33.6
500361,2025-07-13,269,1012,Los Angeles DC,Alex Martinez,507,0.0,17217.72,33.96
500362,2025-02-12,13,1005,Atlanta DC,Ashley Nguyen,64,0.0,2348.16,36.69
500363,2025-09-28,186,1003,Dallas DC,Morgan Lee,589,0.1,17811.36,33.6
500364,2025-09-01,414,1020,Los Angeles DC,Chris Ramirez,761,0.0,30257.359999999997,39.76
500365,2025-12-03,387,1020,Chicago DC,Alex Martinez,378,0.0,15029.28,39.76
500366,2025-10-28,241,1006,Atlanta DC,Jordan Kim,792,0.0,27846.72,35.16
500367,2025-10-16,410,1005,Atlanta DC,Ashley Nguyen,253,0.0,9282.57,36.69
500368,2025-12-19,434,1004,Phoenix DC,Ashley Nguyen,44,0.0,1514.92,34.43
500369,2025-08-12,197,1003,Los Angeles DC,Ashley Nguyen,127,0.0,4267.2,33.6
500370,2025-11-01,357,1024,Chicago DC,Alex Martinez,409,0.0,14605.39,35.71
500371,2025-08-19,122,1008,Chicago DC,Ryan Thompson,60,0.0,2179.2,36.32
500372,2025-12-15,42,1006,Atlanta DC,Jordan Kim,321,0.0,11286.36,35.16
500373,2025-06-01,32,1024,Los Angeles DC,Jordan Kim,495,0.05,16792.63,35.71
500374,2025-07-14,355,1004,Dallas DC,Ryan Thompson,437,0.0,15045.91,34.43
500375,2025-02-24,105,1011,Chicago DC,Casey Davis,40,0.0,1459.6,36.49
500376,2025-02-22,217,1008,Dallas DC,Ryan Thompson,43,0.0,1561.76,36.32
500377,2025-10-12,445,1020,Los Angeles DC,Alex Martinez,48,0.0,1908.48,39.76
500378,2025-10-11,20,1011,Phoenix DC,Ashley Nguyen,345,0.0,12589.05,36.49
500379,2025-01-07,496,1012,Atlanta DC,Jordan Kim,75,0.0,2547.0,33.96
500380,2025-05-05,141,1020,Dallas DC,Ryan Thompson,671,0.0,26678.96,39.76
500381,2025-05-18,68,1004,Atlanta DC,Taylor Johnson,30,0.0,1032.9,34.43
500382,2025-08-11,320,1005,Chicago DC,Casey Davis,132,0.0,4843.08,36.69
500383,2025-07-04,300,1002,Dallas DC,Casey Davis,70,0.0,2185.4,31.22
500384,2025-04-11,450,1024,Dallas DC,Chris Ramirez,404,0.0,14426.84,35.71
500385,2025-06-20,124,1013,Atlanta DC,Ashley Nguyen,103,0.05,3414.96,34.9
500386,2025-08-09,186,1011,Phoenix DC,Taylor Johnson,525,0.05,18199.39,36.49
500387,2025-11-05,298,1010,Dallas DC,Casey Davis,453,0.1,14811.74,36.33
500388,2025-07-23,273,1005,Chicago DC,Casey Davis,40,0.1,1320.84,36.69
500389,2025-05-05,342,1020,Chicago DC,Ryan Thompson,795,0.0,31609.199999999997,39.76
500390,2025-10-16,419,1003,Phoenix DC,Taylor Johnson,43,0.0,1444.8,33.6
500391,2025-01-14,105,1019,Atlanta DC,Morgan Lee,63,0.1,2214.13,39.05
500392,2025-12-21,12,1009,Atlanta DC,Casey Davis,524,0.0,19650.0,37.5
500393,2025-06-05,354,1026,Dallas DC,Ryan Thompson,28,0.0,1019.4799999999999,36.41
500394,2025-08-18,230,1002,Atlanta DC,Ryan Thompson,293,0.15,7775.34,31.22
500395,2025-12-21,14,1016,Los Angeles DC,Ashley Nguyen,373,0.0,12875.96,34.52
500396,2025-11-01,379,1018,Los Angeles DC,Jordan Kim,659,0.0,24336.87,36.93
500397,2025-12-03,331,1008,Dallas DC,Alex Martinez,693,0.0,25169.76,36.32
500398,2025-12-13,67,1027,Chicago DC,Ryan Thompson,388,0.0,13929.2,35.9
500399,2025-02-20,331,1001,Phoenix DC,Morgan Lee,354,0.0,12567.0,35.5
500400,2025-07-20,349,1012,Phoenix DC,Taylor Johnson,48,0.0,1630.08,33.96
500401,2025-09-05,82,1001,Atlanta DC,Jordan Kim,476,0.0,16898.0,35.5
500402,2025-06-28,41,1004,Atlanta DC,Morgan Lee,27,0.0,929.61,34.43
500403,2025-06-28,299,1016,Atlanta DC,Casey Davis,53,0.0,1829.56,34.52
500404,2025-06-03,114,1002,Los Angeles DC,Alex Martinez,263,0.0,8210.86,31.22
500405,2025-11-28,12,1011,Dallas DC,Morgan Lee,734,0.0,26783.66,36.49
500406,2025-10-10,344,1005,Phoenix DC,Ryan Thompson,53,0.0,1944.57,36.69
500407,2025-07-27,382,1007,Dallas DC,Ryan Thompson,336,0.0,12633.6,37.6
500408,2025-11-11,367,1001,Atlanta DC,Ryan Thompson,45,0.05,1517.62,35.5
500409,2025-12-27,116,1001,Chicago DC,Jordan Kim,499,0.0,17714.5,35.5
500410,2025-10-02,335,1003,Chicago DC,Morgan Lee,395,0.0,13272.0,33.6
500411,2025-05-15,277,1003,Atlanta DC,Ashley Nguyen,534,0.0,17942.4,33.6
500412,2025-11-09,126,1012,Los Angeles DC,Ashley Nguyen,605,0.0,20545.8,33.96
500413,2025-11-13,238,1015,Chicago DC,Jordan Kim,280,0.0,9808.4,35.03
500414,2025-06-10,169,1004,Chicago DC,Jordan Kim,444,0.0,15286.92,34.43
500415,2025-12-22,95,1012,Atlanta DC,Ryan Thompson,31,0.0,1052.76,33.96
500416,2025-10-22,162,1004,Dallas DC,Casey Davis,605,0.0,20830.15,34.43
500417,2025-12-22,68,1019,Dallas DC,Taylor Johnson,60,0.1,2108.7,39.05
500418,2025-03-13,450,1009,Atlanta DC,Alex Martinez,350,0.0,13125.0,37.5
500419,2025-09-06,215,1001,Atlanta DC,Casey Davis,283,0.0,10046.5,35.5
500420,2025-09-09,35,1034,Atlanta DC,Casey Davis,46,0.0,1788.94,38.89
500421,2025-10-17,180,1003,Dallas DC,Chris Ramirez,185,0.0,6216.0,33.6
500422,2025-04-26,202,1009,Dallas DC,Casey Davis,116,0.0,4350.0,37.5
500423,2025-10-09,119,1016,Phoenix DC,Jordan Kim,589,0.0,20332.28,34.52
500424,2025-07-07,171,1019,Los Angeles DC,Casey Davis,37,0.0,1444.85,39.05
500425,2025-08-06,125,1007,Dallas DC,Chris Ramirez,379,0.0,14250.4,37.6
500426,2025-08-19,217,1001,Los Angeles DC,Casey Davis,75,0.0,2662.5,35.5
500427,2025-05-02,312,1004,Phoenix DC,Ashley Nguyen,75,0.0,2582.25,34.43
500428,2025-11-20,483,1023,Phoenix DC,Taylor Johnson,463,0.0,17927.36,38.72
500429,2025-01-31,371,1006,Phoenix DC,Chris Ramirez,205,0.0,7207.8,35.16
500430,2025-03-28,376,1019,Chicago DC,Chris Ramirez,605,0.0,23625.25,39.05
500431,2025-09-21,79,1008,Los Angeles DC,Taylor Johnson,393,0.15,12132.7,36.32
500432,2025-01-31,484,1013,Dallas DC,Taylor Johnson,792,0.15,23494.68,34.9
500433,2025-12-31,178,1004,Dallas DC,Ryan Thompson,427,0.0,14701.61,34.43
500434,2025-10-23,25,1004,Atlanta DC,Ryan Thompson,550,0.0,18936.5,34.43
500435,2025-11-21,52,1002,Los Angeles DC,Ryan Thompson,331,0.05,9817.13,31.22
500436,2025-12-22,466,1009,Chicago DC,Casey Davis,563,0.1,19001.25,37.5
500437,2025-10-25,322,1010,Los Angeles DC,Casey Davis,349,0.0,12679.17,36.33
500438,2025-12-24,78,1030,Los Angeles DC,Ryan Thompson,60,0.0,2315.4,38.59
500439,2025-04-19,30,1014,Chicago DC,Chris Ramirez,33,0.0,1117.71,33.87
500440,2025-10-23,150,1019,Atlanta DC,Ashley Nguyen,41,0.0,1601.05,39.05
500441,2025-01-25,429,1033,Atlanta DC,Alex Martinez,757,0.0,29750.1,39.3
500442,2025-08-14,403,1005,Atlanta DC,Morgan Lee,363,0.0,13318.47,36.69
500443,2025-11-29,253,1004,Chicago DC,Jordan Kim,64,0.0,2203.52,34.43
500444,2025-05-09,183,1011,Dallas DC,Alex Martinez,435,0.0,15873.15,36.49
500445,2025-06-06,234,1025,Dallas DC,Ryan Thompson,302,0.0,9621.72,31.86
500446,2025-12-27,33,1003,Dallas DC,Casey Davis,61,0.0,2049.6,33.6
500447,2025-10-31,356,1004,Atlanta DC,Alex Martinez,24,0.0,826.32,34.43
500448,2025-03-03,399,1011,Atlanta DC,Taylor Johnson,104,0.15,3225.72,36.49
500449,2025-04-28,68,1002,Los Angeles DC,Jordan Kim,50,0.0,1561.0,31.22
500450,2025-06-03,249,1012,Dallas DC,Taylor Johnson,260,0.0,8829.6,33.96
500451,2025-10-16,324,1018,Dallas DC,Casey Davis,135,0.0,4985.55,36.93
500452,2025-11-18,85,1006,Atlanta DC,Casey Davis,479,0.0,16841.64,35.16
500453,2025-02-21,275,1003,Los Angeles DC,Ryan Thompson,211,0.0,7089.6,33.6
500454,2025-06-11,330,1014,Dallas DC,Chris Ramirez,279,0.05,8977.24,33.87
500455,2025-05-08,32,1003,Phoenix DC,Chris Ramirez,430,0.0,14448.0,33.6
500456,2025-12-04,482,1001,Dallas DC,Morgan Lee,69,0.05,2327.03,35.5
500457,2025-06-01,333,1013,Dallas DC,Casey Davis,682,0.0,23801.8,34.9
500458,2025-05-04,483,1003,Phoenix DC,Jordan Kim,297,0.0,9979.2,33.6
500459,2025-07-04,125,1001,Dallas DC,Ryan Thompson,370,0.1,11821.5,35.5
500460,2025-07-07,192,1014,Dallas DC,Casey Davis,391,0.0,13243.17,33.87
500461,2025-01-09,258,1002,Los Angeles DC,Chris Ramirez,788,0.0,24601.36,31.22
500462,2025-01-31,102,1002,Atlanta DC,Chris Ramirez,210,0.1,5900.58,31.22
500463,2025-08-01,411,1016,Atlanta DC,Jordan Kim,421,0.0,14532.92,34.52
500464,2025-10-03,355,1018,Chicago DC,Jordan Kim,627,0.0,23155.11,36.93
500465,2025-09-19,160,1003,Dallas DC,Ashley Nguyen,458,0.1,13849.92,33.6
500466,2025-11-21,404,1022,Los Angeles DC,Chris Ramirez,45,0.05,1568.93,36.7
500467,2025-05-03,194,1014,Los Angeles DC,Ryan Thompson,457,0.0,15478.59,33.87
500468,2025-11-10,39,1015,Chicago DC,Taylor Johnson,159,0.0,5569.77,35.03
500469,2025-12-29,434,1001,Los Angeles DC,Taylor Johnson,27,0.0,958.5,35.5
500470,2025-09-25,216,1011,Chicago DC,Taylor Johnson,354,0.0,12917.46,36.49
500471,2025-05-18,125,1004,Los Angeles DC,Alex Martinez,290,0.0,9984.7,34.43
500472,2025-05-20,428,1014,Chicago DC,Jordan Kim,471,0.0,15952.77,33.87
500473,2025-09-19,258,1015,Atlanta DC,Taylor Johnson,554,0.0,19406.62,35.03
500474,2025-05-11,128,1005,Phoenix DC,Jordan Kim,288,0.05,10038.38,36.69
500475,2025-01-02,365,1017,Los Angeles DC,Morgan Lee,216,0.0,8577.36,39.71
500476,2025-07-06,65,1015,Dallas DC,Taylor Johnson,123,0.0,4308.69,35.03
500477,2025-12-02,370,1020,Chicago DC,Morgan Lee,118,0.0,4691.68,39.76
500478,2025-05-19,448,1010,Phoenix DC,Ashley Nguyen,313,0.05,10802.73,36.33
500479,2025-12-11,381,1016,Dallas DC,Morgan Lee,161,0.1,5001.95,34.52
500480,2025-07-25,76,1002,Atlanta DC,Chris Ramirez,364,0.0,11364.08,31.22
500481,2025-06-17,248,1010,Atlanta DC,Alex Martinez,496,0.0,18019.68,36.33
500482,2025-05-30,476,1006,Chicago DC,Morgan Lee,43,0.0,1511.88,35.16
500483,2025-10-30,225,1012,Dallas DC,Morgan Lee,337,0.1,10300.07,33.96
500484,2025-07-29,312,1001,Phoenix DC,Ashley Nguyen,29,0.0,1029.5,35.5
500485,2025-06-21,136,1001,Atlanta DC,Chris Ramirez,625,0.0,22187.5,35.5
500486,2025-09-29,233,1006,Atlanta DC,Casey Davis,353,0.15,10549.76,35.16
500487,2025-12-31,16,1004,Los Angeles DC,Morgan Lee,130,0.0,4475.9,34.43
500488,2025-07-31,478,1017,Chicago DC,Casey Davis,77,0.0,3057.67,39.71
500489,2025-10-25,40,1003,Dallas DC,Ryan Thompson,482,0.0,16195.2,33.6
500490,2025-10-18,482,1022,Dallas DC,Morgan Lee,24,0.0,880.8,36.7
500491,2025-06-11,231,1008,Atlanta DC,Ashley Nguyen,38,0.1,1242.14,36.32
500492,2025-05-20,115,1015,Dallas DC,Taylor Johnson,262,0.0,9177.86,35.03
500493,2025-02-25,334,1022,Dallas DC,Casey Davis,699,0.0,25653.3,36.7
500494,2025-07-28,361,1010,Chicago DC,Morgan Lee,538,0.0,19545.54,36.33
500495,2025-08-26,346,1010,Los Angeles DC,Jordan Kim,331,0.0,12025.23,36.33
500496,2025-06-05,394,1034,Phoenix DC,Alex Martinez,30,0.05,1108.37,38.89
500497,2025-03-17,12,1010,Dallas DC,Ashley Nguyen,410,0.0,14895.3,36.33
500498,2025-01-26,342,1017,Chicago DC,Taylor Johnson,502,0.0,19934.42,39.71
500499,2025-08-20,191,1013,Phoenix DC,Morgan Lee,315,0.0,10993.5,34.9
500500,2025-02-22,498,1015,Dallas DC,Jordan Kim,26,0.05,865.24,35.03
500501,2025-04-24,0,1002,Atlanta DC,Ashley Nguyen,306,0.0,9553.32,31.22
500502,2025-11-27,150,1026,Phoenix DC,Chris Ramirez,63,0.0,2293.83,36.41
500503,2025-01-12,271,1002,Dallas DC,Casey Davis,78,0.15,2069.89,31.22
500504,2025-02-17,206,1004,Chicago DC,Jordan Kim,71,0.1,2200.08,34.43
500505,2025-01-26,186,1015,Phoenix DC,Ryan Thompson,321,0.0,11244.63,35.03
500506,2025-09-12,483,1013,Atlanta DC,Taylor Johnson,470,0.0,16403.0,34.9
500507,2025-04-06,90,1006,Atlanta DC,Taylor Johnson,42,0.0,1476.72,35.16
500508,2025-11-14,40,1024,Chicago DC,Casey Davis,117,0.0,4178.07,35.71
500509,2025-09-03,278,1019,Chicago DC,Ryan Thompson,510,0.0,19915.5,39.05
500510,2025-04-13,29,1013,Phoenix DC,Morgan Lee,370,0.0,12913.0,34.9
500511,2025-01-10,171,1019,Chicago DC,Casey Davis,60,0.15,1991.55,39.05
500512,2025-06-26,12,1016,Phoenix DC,Ashley Nguyen,578,0.1,17957.3,34.52
500513,2025-04-03,54,1008,Phoenix DC,Morgan Lee,44,0.0,1598.08,36.32
500514,2025-01-30,163,1009,Atlanta DC,Ashley Nguyen,115,0.05,4096.88,37.5
500515,2025-04-30,487,1022,Los Angeles DC,Morgan Lee,492,0.1,16250.76,36.7
500516,2025-05-17,399,1007,Los Angeles DC,Morgan Lee,436,0.0,16393.6,37.6
500517,2025-07-01,325,1012,Dallas DC,Taylor Johnson,594,0.1,18155.02,33.96
500518,2025-06-12,218,1022,Chicago DC,Alex Martinez,221,0.05,7705.16,36.7
500519,2025-10-18,233,1011,Phoenix DC,Morgan Lee,660,0.0,24083.4,36.49
500520,2025-10-05,33,1016,Atlanta DC,Alex Martinez,73,0.0,2519.96,34.52
500521,2025-04-30,271,1002,Los Angeles DC,Casey Davis,25,0.0,780.5,31.22
500522,2025-11-11,439,1010,Dallas DC,Ashley Nguyen,100,0.0,3633.0,36.33
500523,2025-06-15,446,1005,Dallas DC,Taylor Johnson,667,0.0,24472.23,36.69
500524,2025-09-27,411,1003,Los Angeles DC,Ashley Nguyen,496,0.05,15832.32,33.6
500525,2025-07-22,466,1029,Chicago DC,Chris Ramirez,660,0.0,26023.8,39.43
500526,2025-03-22,1,1004,Atlanta DC,Casey Davis,465,0.0,16009.95,34.43
500527,2025-03-31,322,1010,Phoenix DC,Ashley Nguyen,432,0.0,15694.56,36.33
500528,2025-10-29,443,1030,Atlanta DC,Chris Ramirez,34,0.05,1246.46,38.59
500529,2025-03-07,225,1009,Los Angeles DC,Ryan Thompson,475,0.0,17812.5,37.5
500530,2025-01-17,102,1020,Chicago DC,Morgan Lee,494,0.0,19641.44,39.76
500531,2025-02-23,212,1020,Dallas DC,Ashley Nguyen,627,0.1,22436.57,39.76
500532,2025-05-02,97,1002,Chicago DC,Taylor Johnson,481,0.0,15016.82,31.22
500533,2025-12-29,30,1003,Chicago DC,Casey Davis,60,0.0,2016.0,33.6
500534,2025-04-18,274,1008,Los Angeles DC,Ashley Nguyen,305,0.0,11077.6,36.32
500535,2025-01-01,114,1003,Atlanta DC,Ryan Thompson,231,0.0,7761.6,33.6
500536,2025-09-10,449,1013,Chicago DC,Ryan Thompson,185,0.05,6133.67,34.9
500537,2025-10-23,187,1016,Dallas DC,Taylor Johnson,151,0.0,5212.52,34.52
500538,2025-01-18,266,1002,Chicago DC,Chris Ramirez,331,0.0,10333.82,31.22
500539,2025-06-25,129,1002,Atlanta DC,Taylor Johnson,153,0.0,4776.66,31.22
500540,2025-10-08,468,1002,Los Angeles DC,Ashley Nguyen,66,0.1,1854.47,31.22
500541,2025-09-05,119,1024,Atlanta DC,Taylor Johnson,604,0.0,21568.84,35.71
500542,2025-03-22,498,1014,Chicago DC,Morgan Lee,58,0.0,1964.46,33.87
500543,2025-12-23,87,1013,Phoenix DC,Chris Ramirez,197,0.0,6875.3,34.9
500544,2025-06-02,40,1009,Los Angeles DC,Ryan Thompson,438,0.0,16425.0,37.5
500545,2025-09-09,266,1019,Chicago DC,Alex Martinez,392,0.0,15307.6,39.05
500546,2025-05-31,193,1003,Phoenix DC,Casey Davis,318,0.05,10150.56,33.6
500547,2025-01-14,303,1003,Chicago DC,Jordan Kim,402,0.0,13507.2,33.6
500548,2025-06-07,46,1003,Atlanta DC,Casey Davis,50,0.05,1596.0,33.6
500549,2025-05-16,367,1029,Phoenix DC,Ryan Thompson,77,0.0,3036.11,39.43
500550,2025-07-15,101,1012,Atlanta DC,Alex Martinez,31,0.0,1052.76,33.96
500551,2025-08-27,261,1014,Chicago DC,Alex Martinez,234,0.0,7925.58,33.87
500552,2025-02-19,118,1030,Chicago DC,Ryan Thompson,29,0.0,1119.11,38.59
500553,2025-04-27,309,1022,Atlanta DC,Ryan Thompson,797,0.0,29249.9,36.7
500554,2025-09-01,477,1034,Dallas DC,Casey Davis,374,0.0,14544.86,38.89
500555,2025-07-22,326,1003,Los Angeles DC,Taylor Johnson,253,0.1,7650.72,33.6
500556,2025-03-30,167,1014,Dallas DC,Morgan Lee,361,0.1,11004.36,33.87
500557,2025-03-06,274,1006,Los Angeles DC,Ryan Thompson,713,0.0,25069.08,35.16
500558,2025-03-17,348,1025,Chicago DC,Ashley Nguyen,203,0.05,6144.2,31.86
500559,2025-02-14,50,1002,Atlanta DC,Ashley Nguyen,472,0.0,14735.84,31.22
500560,2025-09-24,271,1009,Los Angeles DC,Ryan Thompson,74,0.0,2775.0,37.5
500561,2025-03-18,349,1013,Phoenix DC,Jordan Kim,27,0.0,942.3,34.9
500562,2025-10-16,200,1003,Chicago DC,Ashley Nguyen,773,0.05,24674.16,33.6
500563,2025-07-16,115,1008,Phoenix DC,Casey Davis,310,0.0,11259.2,36.32
500564,2025-05-22,284,1005,Phoenix DC,Ryan Thompson,119,0.0,4366.11,36.69
500565,2025-06-19,422,1013,Los Angeles DC,Casey Davis,119,0.0,4153.1,34.9
500566,2025-01-11,129,1012,Chicago DC,Chris Ramirez,237,0.0,8048.52,33.96
500567,2025-12-23,226,1016,Dallas DC,Taylor Johnson,443,0.0,15292.36,34.52
500568,2025-06-14,496,1014,Atlanta DC,Jordan Kim,39,0.0,1320.93,33.87
500569,2025-04-19,113,1014,Atlanta DC,Casey Davis,32,0.1,975.46,33.87
500570,2025-07-11,190,1017,Phoenix DC,Taylor Johnson,488,0.05,18409.56,39.71
500571,2025-12-30,389,1010,Dallas DC,Alex Martinez,133,0.0,4831.89,36.33
500572,2025-04-13,472,1006,Dallas DC,Alex Martinez,188,0.05,6279.58,35.16
500573,2025-07-04,99,1002,Chicago DC,Ashley Nguyen,49,0.0,1529.78,31.22
500574,2025-07-23,207,1016,Los Angeles DC,Alex Martinez,337,0.0,11633.24,34.52
500575,2025-09-08,37,1012,Dallas DC,Casey Davis,223,0.0,7573.08,33.96
500576,2025-06-29,302,1019,Chicago DC,Jordan Kim,400,0.0,15620.0,39.05
500577,2025-07-17,452,1001,Phoenix DC,Morgan Lee,245,0.0,8697.5,35.5
500578,2025-04-26,153,1027,Chicago DC,Ryan Thompson,213,0.0,7646.7,35.9
500579,2025-12-16,414,1001,Dallas DC,Taylor Johnson,562,0.0,19951.0,35.5
500580,2025-04-25,483,1001,Chicago DC,Chris Ramirez,407,0.0,14448.5,35.5
500581,2025-06-28,19,1012,Dallas DC,Casey Davis,516,0.0,17523.36,33.96
500582,2025-09-24,157,1032,Atlanta DC,Jordan Kim,454,0.05,16579.17,38.44
500583,2025-12-06,450,1017,Chicago DC,Chris Ramirez,103,0.1,3681.12,39.71
500584,2025-02-25,362,1034,Chicago DC,Chris Ramirez,252,0.0,9800.28,38.89
500585,2025-05-22,227,1010,Chicago DC,Morgan Lee,427,0.0,15512.91,36.33
500586,2025-05-04,43,1017,Phoenix DC,Ryan Thompson,29,0.05,1094.01,39.71
500587,2025-12-15,117,1010,Los Angeles DC,Casey Davis,638,0.0,23178.54,36.33
500588,2025-08-03,274,1008,Los Angeles DC,Morgan Lee,451,0.0,16380.32,36.32
500589,2025-12-18,132,1007,Atlanta DC,Ashley Nguyen,475,0.0,17860.0,37.6
500590,2025-03-29,59,1009,Phoenix DC,Taylor Johnson,359,0.05,12789.38,37.5
500591,2025-08-30,236,1003,Chicago DC,Taylor Johnson,250,0.0,8400.0,33.6
500592,2025-12-02,94,1011,Chicago DC,Morgan Lee,448,0.0,16347.52,36.49
500593,2025-08-04,247,1010,Chicago DC,Ashley Nguyen,481,0.05,16600.99,36.33
500594,2025-05-31,112,1022,Los Angeles DC,Casey Davis,233,0.0,8551.1,36.7
500595,2025-10-26,351,1026,Phoenix DC,Jordan Kim,127,0.0,4624.07,36.41
500596,2025-09-14,96,1006,Atlanta DC,Chris Ramirez,341,0.0,11989.56,35.16
500597,2025-03-19,305,1002,Dallas DC,Ashley Nguyen,311,0.0,9709.42,31.22
500598,2025-08-23,388,1020,Dallas DC,Jordan Kim,46,0.0,1828.9599999999998,39.76
500599,2025-11-20,371,1011,Chicago DC,Alex Martinez,349,0.15,10824.76,36.49
